Time [s],SCLK,SDI,GPIO2,GPIO3
23.031628820,0,0,0,1
23.033672120,0,0,1,1
23.035717100,0,0,0,1
23.037760020,0,0,1,1
23.039805160,0,0,0,1
23.041848140,0,0,1,1
23.043894180,0,0,0,1
23.045936900,0,0,1,1
23.050024880,0,0,0,1
23.054112100,0,0,1,1
23.056157120,0,0,0,1
23.058200080,0,0,1,1
23.060244840,0,0,0,1
23.062288040,0,0,1,1
23.064332760,0,0,0,1
23.066376420,0,0,1,1
23.068420920,0,0,0,1
23.070464540,0,0,1,1
23.072509140,0,0,0,1
23.074552260,0,0,1,1
23.076597240,0,0,0,1
23.078640860,0,0,1,1
23.080685580,0,0,0,1
23.082729140,0,0,1,1
23.084774000,0,0,0,1
23.086817220,0,0,1,1
23.088862100,0,0,0,1
23.090905360,0,0,1,1
23.092950240,0,0,0,1
23.094993520,0,0,1,1
23.097038460,0,0,0,1
23.099081560,0,0,1,1
23.103170440,0,0,0,1
23.107257880,0,0,1,1
23.109302700,0,0,0,1
23.111345960,0,0,1,1
23.113390860,0,0,0,1
23.115434180,0,0,1,1
23.117479100,0,0,0,1
23.119521760,0,0,1,1
23.121567780,0,0,0,1
23.123611440,0,0,1,1
23.125655740,0,0,0,1
23.127700220,0,0,1,1
23.129744660,0,0,0,1
23.131788420,0,0,1,1
23.133833300,0,0,0,1
23.135876700,0,0,1,1
23.137921580,0,0,0,1
23.139964980,0,0,1,1
23.142009900,0,0,0,1
23.144053500,0,0,1,1
23.146097880,0,0,0,1
23.148142340,0,0,1,1
23.150187100,0,0,0,1
23.152230080,0,0,1,1
23.156319900,0,0,0,1
23.160407020,0,0,1,1
23.162452000,0,0,0,1
23.164495400,0,0,1,1
23.166540360,0,0,0,1
23.168583780,0,0,1,1
23.170628640,0,0,0,1
23.172671020,0,0,1,1
23.174716980,0,0,0,1
23.176759840,0,0,1,1
23.178804900,0,0,0,1
23.180848060,0,0,1,1
23.182892960,0,0,0,1
23.184936360,0,0,1,1
23.186981260,0,0,0,1
23.189024540,0,0,1,1
23.191069360,0,0,0,1
23.193112580,0,0,1,1
23.195157720,0,0,0,1
23.197200900,0,0,1,1
23.199245460,0,0,0,1
23.201288920,0,0,1,1
23.203333560,0,0,0,1
23.205377080,0,0,1,1
23.209465940,0,0,0,1
23.213553640,0,0,1,1
23.215598600,0,0,0,1
23.217642080,0,0,1,1
23.219687160,0,0,0,1
23.221730780,0,0,1,1
23.223775940,0,0,0,1
23.225819120,0,0,1,1
23.227864240,0,0,0,1
23.229907720,0,0,1,1
23.231953000,0,0,0,1
23.233996200,0,0,1,1
23.236040940,0,0,0,1
23.238084360,0,0,1,1
23.240129320,0,0,0,1
23.242172620,0,0,1,1
23.244217480,0,0,0,1
23.246261000,0,0,1,1
23.248306180,0,0,0,1
23.250349300,0,0,1,1
23.252394680,0,0,0,1
23.254438180,0,0,1,1
23.256483240,0,0,0,1
23.258526780,0,0,1,1
23.262616180,0,0,0,1
23.266703460,0,0,1,1
23.268748640,0,0,0,1
23.270792160,0,0,1,1
23.272837260,0,0,0,1
23.274881060,0,0,1,1
23.276925780,0,0,0,1
23.278969240,0,0,1,1
23.281013700,0,0,0,1
23.283057640,0,0,1,1
23.285102500,0,0,0,1
23.287145100,0,0,1,1
23.289190740,0,0,0,1
23.291234200,0,0,1,1
23.293279180,0,0,0,1
23.295322580,0,0,1,1
23.297367560,0,0,0,1
23.299410980,0,0,1,1
23.301455980,0,0,0,1
23.303499420,0,0,1,1
23.305544720,0,0,0,1
23.307587080,0,0,1,1
23.309632960,0,0,0,1
23.311676100,0,0,1,1
23.315765020,0,0,0,1
23.319852780,0,0,1,1
23.321897780,0,0,0,1
23.323941500,0,0,1,1
23.325986220,0,0,0,1
23.328029820,0,0,1,1
23.330074880,0,0,0,1
23.332118720,0,0,1,1
23.334162740,0,0,0,1
23.336207280,0,0,1,1
23.338251940,0,0,0,1
23.340295700,0,0,1,1
23.342340480,0,0,0,1
23.344383760,0,0,1,1
23.346428880,0,0,0,1
23.348472200,0,0,1,1
23.350516780,0,0,0,1
23.352560080,0,0,1,1
23.354605060,0,0,0,1
23.356648560,0,0,1,1
23.358693480,0,0,0,1
23.360736960,0,0,1,1
23.362782340,0,0,0,1
23.364825680,0,0,1,1
23.368915720,0,0,0,1
23.373002940,0,0,1,1
23.375047600,0,0,0,1
23.377090980,0,0,1,1
23.379136160,0,0,0,1
23.381179400,0,0,1,1
23.383224720,0,0,0,1
23.385267880,0,0,1,1
23.387312840,0,0,0,1
23.389356580,0,0,1,1
23.391401460,0,0,0,1
23.393445180,0,0,1,1
23.395489580,0,0,0,1
23.397533020,0,0,1,1
23.399577960,0,0,0,1
23.401621500,0,0,1,1
23.403666600,0,0,0,1
23.405710040,0,0,1,1
23.407754960,0,0,0,1
23.409798660,0,0,1,1
23.411843860,0,0,0,1
23.413887300,0,0,1,1
23.415932540,0,0,0,1
23.417976020,0,0,1,1
23.422065300,0,0,0,1
23.426152880,0,0,1,1
23.428197920,0,0,0,1
23.430241680,0,0,1,1
23.432286400,0,0,0,1
23.434329940,0,0,1,1
23.436375120,0,0,0,1
23.438418780,0,0,1,1
23.440463780,0,0,0,1
23.442506720,0,0,1,1
23.444552700,0,0,0,1
23.446596200,0,0,1,1
23.448640500,0,0,0,1
23.450685060,0,0,1,1
23.452729560,0,0,0,1
23.454773260,0,0,1,1
23.456817900,0,0,0,1
23.458861460,0,0,1,1
23.460906480,0,0,0,1
23.462949920,0,0,1,1
23.464994840,0,0,0,1
23.467038180,0,0,1,1
23.469082340,0,0,0,1
23.471126640,0,0,1,1
23.475215180,0,0,0,1
23.479303400,0,0,1,1
23.481348460,0,0,0,1
23.483392000,0,0,1,1
23.485437340,0,0,0,1
23.487480880,0,0,1,1
23.489525740,0,0,0,1
23.491569420,0,0,1,1
23.493614840,0,0,0,1
23.495657400,0,0,1,1
23.497703380,0,0,0,1
23.499746560,0,0,1,1
23.501791800,0,0,0,1
23.503835040,0,0,1,1
23.505879980,0,0,0,1
23.507923600,0,0,1,1
23.509968160,0,0,0,1
23.512011480,0,0,1,1
23.514056260,0,0,0,1
23.516099560,0,0,1,1
23.518144320,0,0,0,1
23.520187560,0,0,1,1
23.522232360,0,0,0,1
23.524275960,0,0,1,1
23.528365780,0,0,0,1
23.532452020,0,0,1,1
23.534497320,0,0,0,1
23.536540720,0,0,1,1
23.538585840,0,0,0,1
23.540629420,0,0,1,1
23.542674540,0,0,0,1
23.544717940,0,0,1,1
23.546762940,0,0,0,1
23.548806460,0,0,1,1
23.550851780,0,0,0,1
23.552895340,0,0,1,1
23.554940680,0,0,0,1
23.556984020,0,0,1,1
23.559028940,0,0,0,1
23.561072420,0,0,1,1
23.563117460,0,0,0,1
23.565160940,0,0,1,1
23.567206220,0,0,0,1
23.569249760,0,0,1,1
23.571294660,0,0,0,1
23.573338120,0,0,1,1
23.575383300,0,0,0,1
23.577426680,0,0,1,1
23.581515700,0,0,0,1
23.585602880,0,0,1,1
23.589691860,0,0,0,1
23.593779440,0,0,1,1
23.595824520,0,0,0,1
23.597867940,0,0,1,1
23.599912580,0,0,0,1
23.601955900,0,0,1,1
23.606045260,0,0,0,1
23.610131740,0,0,1,1
23.614221500,0,0,0,1
23.616264860,0,0,1,1
23.618309820,0,0,0,1
23.620353180,0,0,1,1
23.622398220,0,0,0,1
23.626485580,0,0,1,1
23.628530380,0,0,0,1
23.630573120,0,0,1,1
23.634662540,0,0,0,1
23.636705080,0,0,1,1
23.638750780,0,0,0,1
23.640794300,0,0,1,1
23.642839180,0,0,0,1
23.644882600,0,0,1,1
23.646927680,0,0,0,1
23.651015300,0,0,1,1
23.655104500,0,0,0,1
23.657147200,0,0,1,1
23.659193220,0,0,0,1
23.661236480,0,0,1,1
23.663281440,0,0,0,1
23.667368620,0,0,1,1
23.669413620,0,0,0,1
23.671456700,0,0,1,1
23.673501660,0,0,0,1
23.675544940,0,0,1,1
23.677589700,0,0,0,1
23.679633100,0,0,1,1
23.683722080,0,0,0,1
23.687809540,0,0,1,1
23.691898600,0,0,0,1
23.695985740,0,0,1,1
23.698030820,0,0,0,1
23.700074000,0,0,1,1
23.702118940,0,0,0,1
23.704162320,0,0,1,1
23.706207300,0,0,0,1
23.708251120,0,0,1,1
23.710295900,0,0,0,1
23.712339820,0,0,1,1
23.714384560,0,0,0,1
23.716428120,0,0,1,1
23.720517040,0,0,0,1
23.724604500,0,0,1,1
23.726649180,0,0,0,1
23.728692500,0,0,1,1
23.730737360,0,0,0,1
23.732780720,0,0,1,1
23.736869900,0,0,0,1
23.738913220,0,0,1,1
23.740958060,0,0,0,1
23.743001380,0,0,1,1
23.745046060,0,0,0,1
23.749133520,0,0,1,1
23.751178440,0,0,0,1
23.753221920,0,0,1,1
23.755266780,0,0,0,1
23.757310060,0,0,1,1
23.759354840,0,0,0,1
23.761398060,0,0,1,1
23.765486200,0,0,0,1
23.769574260,0,0,1,1
23.773662860,0,0,0,1
23.777750060,0,0,1,1
23.779794500,0,0,0,1
23.781837640,0,0,1,1
23.783882460,0,0,0,1
23.785925840,0,0,1,1
23.787971040,0,0,0,1
23.790014140,0,0,1,1
23.794103380,0,0,0,1
23.798190000,0,0,1,1
23.800235600,0,0,0,1
23.802278940,0,0,1,1
23.804323760,0,0,0,1
23.806367100,0,0,1,1
23.808412060,0,0,0,1
23.810455440,0,0,1,1
23.812500280,0,0,0,1
23.814543780,0,0,1,1
23.816588380,0,0,0,1
23.818630860,0,0,1,1
23.822720340,0,0,0,1
23.824763620,0,0,1,1
23.826808340,0,0,0,1
23.830895820,0,0,1,1
23.832940840,0,0,0,1
23.834984160,0,0,1,1
23.837029260,0,0,0,1
23.839072560,0,0,1,1
23.841117120,0,0,0,1
23.843160400,0,0,1,1
23.845205240,0,0,0,1
23.847248720,0,0,1,1
23.849293460,0,0,0,1
23.851336640,0,0,1,1
23.853381560,0,0,0,1
23.855424480,0,0,1,1
23.859513400,0,0,0,1
23.861556800,0,0,1,1
23.863601400,0,0,0,1
23.867688600,0,0,1,1
23.869733460,0,0,0,1
23.871776780,0,0,1,1
23.873821940,0,0,0,1
23.875865240,0,0,1,1
23.877910080,0,0,0,1
23.879953140,0,0,1,1
23.881998060,0,0,0,1
23.884041500,0,0,1,1
23.886086400,0,0,0,1
23.888129520,0,0,1,1
23.890174380,0,0,0,1
23.892217740,0,0,1,1
23.894262720,0,0,0,1
23.896306220,0,0,1,1
23.898351200,0,0,0,1
23.900395000,0,0,1,1
23.902439900,0,0,0,1
23.904483380,0,0,1,1
23.906528240,0,0,0,1
23.908571360,0,0,1,1
23.910616200,0,0,0,1
23.912659440,0,0,1,1
23.914704420,0,0,0,1
23.916747520,0,0,1,1
23.918792060,0,0,0,1
23.920835260,0,0,1,1
23.922879960,0,0,0,1
23.924923240,0,0,1,1
23.929012340,0,0,0,1
23.933098560,0,0,1,1
23.935144080,0,0,0,1
23.937187500,0,0,1,1
23.939232300,0,0,0,1
23.941275820,0,0,1,1
23.943320400,0,0,0,1
23.945363820,0,0,1,1
23.947408740,0,0,0,1
23.949452020,0,0,1,1
23.951496960,0,0,0,1
23.953539420,0,0,1,1
23.955585120,0,0,0,1
23.957628140,0,0,1,1
23.959672360,0,0,0,1
23.961716040,0,0,1,1
23.963760920,0,0,0,1
23.965804300,0,0,1,1
23.967849220,0,0,0,1
23.969892680,0,0,1,1
23.971937620,0,0,0,1
23.973981040,0,0,1,1
23.976026000,0,0,0,1
23.978069360,0,0,1,1
23.982158720,0,0,0,1
23.986246120,0,0,1,1
23.988290880,0,0,0,1
23.990333900,0,0,1,1
23.992378720,0,0,0,1
23.994421960,0,0,1,1
23.996466820,0,0,0,1
23.998510200,0,0,1,1
24.000555220,0,0,0,1
24.002598420,0,0,1,1
24.004642900,0,0,0,1
24.006686320,0,0,1,1
24.008731480,0,0,0,1
24.010774460,0,0,1,1
24.012820440,0,0,0,1
24.014863420,0,0,1,1
24.016907700,0,0,0,1
24.018951080,0,0,1,1
24.020996260,0,0,0,1
24.023039500,0,0,1,1
24.025084140,0,0,0,1
24.027127480,0,0,1,1
24.029172220,0,0,0,1
24.031215500,0,0,1,1
24.035304740,0,0,0,1
24.039392300,0,0,1,1
24.041436640,0,0,0,1
24.043479960,0,0,1,1
24.045524720,0,0,0,1
24.047568000,0,0,1,1
24.049612760,0,0,0,1
24.051655920,0,0,1,1
24.053700900,0,0,0,1
24.055744200,0,0,1,1
24.057789180,0,0,0,1
24.059832540,0,0,1,1
24.061877540,0,0,0,1
24.063920920,0,0,1,1
24.065965880,0,0,0,1
24.068009000,0,0,1,1
24.070054420,0,0,0,1
24.072097300,0,0,1,1
24.074142120,0,0,0,1
24.076185380,0,0,1,1
24.078230260,0,0,0,1
24.080273540,0,0,1,1
24.082318400,0,0,0,1
24.084361880,0,0,1,1
24.088450320,0,0,0,1
24.092538940,0,0,1,1
24.094583200,0,0,0,1
24.096627600,0,0,1,1
24.098672180,0,0,0,1
24.100715400,0,0,1,1
24.102760020,0,0,0,1
24.104803500,0,0,1,1
24.106848380,0,0,0,1
24.108891580,0,0,1,1
24.110936360,0,0,0,1
24.112979640,0,0,1,1
24.115023800,0,0,0,1
24.117068080,0,0,1,1
24.119112660,0,0,0,1
24.121155520,0,0,1,1
24.123201020,0,0,0,1
24.125244600,0,0,1,1
24.127289600,0,0,0,1
24.129333000,0,0,1,1
24.131377960,0,0,0,1
24.133421340,0,0,1,1
24.135466060,0,0,0,1
24.137509260,0,0,1,1
24.141597300,0,0,0,1
24.145685300,0,0,1,1
24.147730480,0,0,0,1
24.149773560,0,0,1,1
24.151818440,0,0,0,1
24.153861720,0,0,1,1
24.155906660,0,0,0,1
24.157949980,0,0,1,1
24.159995000,0,0,0,1
24.162037960,0,0,1,1
24.164082820,0,0,0,1
24.166126140,0,0,1,1
24.168170940,0,0,0,1
24.170214480,0,0,1,1
24.172258980,0,0,0,1
24.174303420,0,0,1,1
24.176347720,0,0,0,1
24.178390380,0,0,1,1
24.180435360,0,0,0,1
24.182478460,0,0,1,1
24.184522840,0,0,0,1
24.186565940,0,0,1,1
24.188610700,0,0,0,1
24.190654260,0,0,1,1
24.194742740,0,0,0,1
24.198830000,0,0,1,1
24.200874860,0,0,0,1
24.202917660,0,0,1,1
24.204962780,0,0,0,1
24.207005960,0,0,1,1
24.209050840,0,0,0,1
24.211094220,0,0,1,1
24.213139080,0,0,0,1
24.215182420,0,0,1,1
24.217227080,0,0,0,1
24.219270620,0,0,1,1
24.221315260,0,0,0,1
24.223358940,0,0,1,1
24.225404020,0,0,0,1
24.227447540,0,0,1,1
24.229492300,0,0,0,1
24.231535820,0,0,1,1
24.233581000,0,0,0,1
24.235624120,0,0,1,1
24.237669060,0,0,0,1
24.239712440,0,0,1,1
24.241757320,0,0,0,1
24.243800760,0,0,1,1
24.247890060,0,0,0,1
24.251977820,0,0,1,1
24.254022440,0,0,0,1
24.256065440,0,0,1,1
24.258111040,0,0,0,1
24.260154660,0,0,1,1
24.262199700,0,0,0,1
24.264243620,0,0,1,1
24.266288520,0,0,0,1
24.268332180,0,0,1,1
24.270377260,0,0,0,1
24.272421040,0,0,1,1
24.274465800,0,0,0,1
24.276508560,0,0,1,1
24.278554580,0,0,0,1
24.280597840,0,0,1,1
24.282642160,0,0,0,1
24.284686200,0,0,1,1
24.286731400,0,0,0,1
24.288774420,0,0,1,1
24.290819260,0,0,0,1
24.292862560,0,0,1,1
24.294907340,0,0,0,1
24.296950740,0,0,1,1
24.301039900,0,0,0,1
24.305127480,0,0,1,1
24.307172160,0,0,0,1
24.309215740,0,0,1,1
24.311260300,0,0,0,1
24.313303500,0,0,1,1
24.315348460,0,0,0,1
24.317391920,0,0,1,1
24.319436960,0,0,0,1
24.321480340,0,0,1,1
24.323525420,0,0,0,1
24.325568580,0,0,1,1
24.327613060,0,0,0,1
24.329656340,0,0,1,1
24.331701380,0,0,0,1
24.333744600,0,0,1,1
24.335790680,0,0,0,1
24.337833600,0,0,1,1
24.339877700,0,0,0,1
24.341921080,0,0,1,1
24.343965940,0,0,0,1
24.346009100,0,0,1,1
24.348053900,0,0,0,1
24.350096320,0,0,1,1
24.354185960,0,0,0,1
24.358273640,0,0,1,1
24.360318480,0,0,0,1
24.362362160,0,0,1,1
24.364406460,0,0,0,1
24.366449820,0,0,1,1
24.368495020,0,0,0,1
24.370538440,0,0,1,1
24.372582980,0,0,0,1
24.374626280,0,0,1,1
24.376671100,0,0,0,1
24.378714680,0,0,1,1
24.380759760,0,0,0,1
24.382803200,0,0,1,1
24.384848340,0,0,0,1
24.386891720,0,0,1,1
24.388936720,0,0,0,1
24.390979840,0,0,1,1
24.393025360,0,0,0,1
24.395068660,0,0,1,1
24.397113300,0,0,0,1
24.399156640,0,0,1,1
24.401201400,0,0,0,1
24.403244600,0,0,1,1
24.407333480,0,0,0,1
24.411420060,0,0,1,1
24.413465920,0,0,0,1
24.415509280,0,0,1,1
24.417553300,0,0,0,1
24.419597620,0,0,1,1
24.421641960,0,0,0,1
24.423685240,0,0,1,1
24.425730080,0,0,0,1
24.427773540,0,0,1,1
24.429818420,0,0,0,1
24.431862020,0,0,1,1
24.433906620,0,0,0,1
24.435949960,0,0,1,1
24.437994140,0,0,0,1
24.440038520,0,0,1,1
24.442083200,0,0,0,1
24.444126100,0,0,1,1
24.446171700,0,0,0,1
24.448214700,0,0,1,1
24.450259700,0,0,0,1
24.452302800,0,0,1,1
24.454347580,0,0,0,1
24.456390920,0,0,1,1
24.460479860,0,0,0,1
24.464566780,0,0,1,1
24.466612840,0,0,0,1
24.468655980,0,0,1,1
24.470701300,0,0,0,1
24.472744620,0,0,1,1
24.474790020,0,0,0,1
24.476833360,0,0,1,1
24.478878380,0,0,0,1
24.480921920,0,0,1,1
24.482966960,0,0,0,1
24.485010520,0,0,1,1
24.487055500,0,0,0,1
24.489098920,0,0,1,1
24.491143880,0,0,0,1
24.493187720,0,0,1,1
24.495232540,0,0,0,1
24.497277360,0,0,1,1
24.499322000,0,0,0,1
24.501364760,0,0,1,1
24.503409820,0,0,0,1
24.505453320,0,0,1,1
24.507498340,0,0,0,1
24.509541680,0,0,1,1
24.513630580,0,0,0,1
24.517717900,0,0,1,1
24.519762940,0,0,0,1
24.521806600,0,0,1,1
24.523851540,0,0,0,1
24.525894340,0,0,1,1
24.527939420,0,0,0,1
24.529982660,0,0,1,1
24.532027340,0,0,0,1
24.534070860,0,0,1,1
24.536115820,0,0,0,1
24.538159120,0,0,1,1
24.540203980,0,0,0,1
24.542247360,0,0,1,1
24.544292100,0,0,0,1
24.546335680,0,0,1,1
24.548380580,0,0,0,1
24.550423940,0,0,1,1
24.552468520,0,0,0,1
24.554512000,0,0,1,1
24.556557120,0,0,0,1
24.558600060,0,0,1,1
24.560644860,0,0,0,1
24.562688100,0,0,1,1
24.566777220,0,0,0,1
24.570864900,0,0,1,1
24.572909180,0,0,0,1
24.574953820,0,0,1,1
24.576998400,0,0,0,1
24.579040820,0,0,1,1
24.581086000,0,0,0,1
24.583129500,0,0,1,1
24.585173960,0,0,0,1
24.587217240,0,0,1,1
24.589262160,0,0,0,1
24.591305520,0,0,1,1
24.593350440,0,0,0,1
24.595393780,0,0,1,1
24.597438720,0,0,0,1
24.599481320,0,0,1,1
24.601527220,0,0,0,1
24.603570360,0,0,1,1
24.605614820,0,0,0,1
24.607658840,0,0,1,1
24.609704060,0,0,0,1
24.611747180,0,0,1,1
24.613792180,0,0,0,1
24.615835680,0,0,1,1
24.619924920,0,0,0,1
24.624012340,0,0,1,1
24.626056620,0,0,0,1
24.628100980,0,0,1,1
24.630145660,0,0,0,1
24.632189400,0,0,1,1
24.634234040,0,0,0,1
24.636277220,0,0,1,1
24.638322020,0,0,0,1
24.640365260,0,0,1,1
24.642410040,0,0,0,1
24.644453660,0,0,1,1
24.646498260,0,0,0,1
24.648541600,0,0,1,1
24.650586740,0,0,0,1
24.652629740,0,0,1,1
24.654674740,0,0,0,1
24.656717760,0,0,1,1
24.658762780,0,0,0,1
24.660806500,0,0,1,1
24.662850620,0,0,0,1
24.664894300,0,0,1,1
24.666938840,0,0,0,1
24.668982120,0,0,1,1
24.673070700,0,0,0,1
24.677158120,0,0,1,1
24.679202940,0,0,0,1
24.681246540,0,0,1,1
24.683291360,0,0,0,1
24.685334940,0,0,1,1
24.687379500,0,0,0,1
24.689423120,0,0,1,1
24.691468280,0,0,0,1
24.693511920,0,0,1,1
24.695557000,0,0,0,1
24.697600740,0,0,1,1
24.699645520,0,0,0,1
24.701688960,0,0,1,1
24.703733860,0,0,0,1
24.705777300,0,0,1,1
24.707822640,0,0,0,1
24.709866200,0,0,1,1
24.711911220,0,0,0,1
24.713954360,0,0,1,1
24.715999800,0,0,0,1
24.718042940,0,0,1,1
24.720088060,0,0,0,1
24.722131580,0,0,1,1
24.726220980,0,0,0,1
24.730308780,0,0,1,1
24.734396980,0,0,0,1
24.738485620,0,0,1,1
24.740529700,0,0,0,1
24.742574200,0,0,1,1
24.744618860,0,0,0,1
24.746662140,0,0,1,1
24.750751300,0,0,0,1
24.754838840,0,0,1,1
24.758928140,0,0,0,1
24.760970720,0,0,1,1
24.763016580,0,0,0,1
24.765060080,0,0,1,1
24.767104060,0,0,0,1
24.771192520,0,0,1,1
24.773237440,0,0,0,1
24.775280800,0,0,1,1
24.779369980,0,0,0,1
24.781413320,0,0,1,1
24.783458260,0,0,0,1
24.785501700,0,0,1,1
24.787545760,0,0,0,1
24.789590200,0,0,1,1
24.791634960,0,0,0,1
24.795722660,0,0,1,1
24.799811900,0,0,0,1
24.801855300,0,0,1,1
24.803900460,0,0,0,1
24.805943540,0,0,1,1
24.807988440,0,0,0,1
24.812076240,0,0,1,1
24.814121060,0,0,0,1
24.816164720,0,0,1,1
24.818209380,0,0,0,1
24.820253800,0,0,1,1
24.822297780,0,0,0,1
24.824341280,0,0,1,1
24.828430540,0,0,0,1
24.832518340,0,0,1,1
24.836607760,0,0,0,1
24.840695580,0,0,1,1
24.842741000,0,0,0,1
24.844784680,0,0,1,1
24.846829800,0,0,0,1
24.848873180,0,0,1,1
24.852962620,0,0,0,1
24.857050400,0,0,1,1
24.859095680,0,0,0,1
24.861139280,0,0,1,1
24.865228800,0,0,0,1
24.869316940,0,0,1,1
24.871362120,0,0,0,1
24.873405680,0,0,1,1
24.875450660,0,0,0,1
24.877494380,0,0,1,1
24.879539500,0,0,0,1
24.881583000,0,0,1,1
24.885672560,0,0,0,1
24.887716100,0,0,1,1
24.889761240,0,0,0,1
24.893849420,0,0,1,1
24.895893480,0,0,0,1
24.897938080,0,0,1,1
24.899983320,0,0,0,1
24.902026000,0,0,1,1
24.904071900,0,0,0,1
24.906115640,0,0,1,1
24.910204960,0,0,0,1
24.914292560,0,0,1,1
24.918381680,0,0,0,1
24.922468960,0,0,1,1
24.924515100,0,0,0,1
24.926558520,0,0,1,1
24.928602980,0,0,0,1
24.930647340,0,0,1,1
24.932692360,0,0,0,1
24.934736140,0,0,1,1
24.938825200,0,0,0,1
24.942913000,0,0,1,1
24.944958120,0,0,0,1
24.947001540,0,0,1,1
24.949045760,0,0,0,1
24.951090200,0,0,1,1
24.953135020,0,0,0,1
24.955178660,0,0,1,1
24.957223620,0,0,0,1
24.959267020,0,0,1,1
24.961311920,0,0,0,1
24.963355480,0,0,1,1
24.965400520,0,0,0,1
24.967444020,0,0,1,1
24.971533340,0,0,0,1
24.975621180,0,0,1,1
24.977666620,0,0,0,1
24.979709840,0,0,1,1
24.981756000,0,0,0,1
24.983798700,0,0,1,1
24.985843800,0,0,0,1
24.987887320,0,0,1,1
24.989932460,0,0,0,1
24.991975980,0,0,1,1
24.996065560,0,0,0,1
25.000153080,0,0,1,1
25.004242620,0,0,0,1
25.006286080,0,0,1,1
25.008331220,0,0,0,1
25.012419100,0,0,1,1
25.014464300,0,0,0,1
25.016507960,0,0,1,1
25.018553200,0,0,0,1
25.020596840,0,0,1,1
25.022642120,0,0,0,1
25.024685600,0,0,1,1
25.026730500,0,0,0,1
25.028773980,0,0,1,1
25.030819180,0,0,0,1
25.032862660,0,0,1,1
25.034907720,0,0,0,1
25.036951000,0,0,1,1
25.038996060,0,0,0,1
25.041039520,0,0,1,1
25.043084480,0,0,0,1
25.045127720,0,0,1,1
25.047172640,0,0,0,1
25.049215980,0,0,1,1
25.051260740,0,0,0,1
25.053304080,0,0,1,1
25.055348960,0,0,0,1
25.057391800,0,0,1,1
25.059437400,0,0,0,1
25.061480760,0,0,1,1
25.063524660,0,0,0,1
25.065568860,0,0,1,1
25.067614080,0,0,0,1
25.069657240,0,0,1,1
25.073746660,0,0,0,1
25.077834200,0,0,1,1
25.079879060,0,0,0,1
25.081922460,0,0,1,1
25.083966660,0,0,0,1
25.086011160,0,0,1,1
25.088056000,0,0,0,1
25.090098720,0,0,1,1
25.092144460,0,0,0,1
25.094188040,0,0,1,1
25.096233140,0,0,0,1
25.098276420,0,0,1,1
25.100321160,0,0,0,1
25.102364660,0,0,1,1
25.104409700,0,0,0,1
25.106453140,0,0,1,1
25.108498120,0,0,0,1
25.110540780,0,0,1,1
25.112586700,0,0,0,1
25.114629760,0,0,1,1
25.116674860,0,0,0,1
25.118717920,0,0,1,1
25.120762760,0,0,0,1
25.122806200,0,0,1,1
25.126895680,0,0,0,1
25.130983480,0,0,1,1
25.133028560,0,0,0,1
25.135072160,0,0,1,1
25.137117120,0,0,0,1
25.139160880,0,0,1,1
25.141205380,0,0,0,1
25.143250040,0,0,1,1
25.145294500,0,0,0,1
25.147337100,0,0,1,1
25.149382040,0,0,0,1
25.151425600,0,0,1,1
25.153470300,0,0,0,1
25.155513660,0,0,1,1
25.157558620,0,0,0,1
25.159602240,0,0,1,1
25.161646860,0,0,0,1
25.163690160,0,0,1,1
25.165735180,0,0,0,1
25.167778480,0,0,1,1
25.169823520,0,0,0,1
25.171866220,0,0,1,1
25.173910980,0,0,0,1
25.175954260,0,0,1,1
25.180043220,0,0,0,1
25.184130940,0,0,1,1
25.186176080,0,0,0,1
25.188219580,0,0,1,1
25.190264500,0,0,0,1
25.192308140,0,0,1,1
25.194353240,0,0,0,1
25.196396820,0,0,1,1
25.198442200,0,0,0,1
25.200485280,0,0,1,1
25.202530500,0,0,0,1
25.204574440,0,0,1,1
25.206619440,0,0,0,1
25.208663000,0,0,1,1
25.210708080,0,0,0,1
25.212751460,0,0,1,1
25.214796560,0,0,0,1
25.216840240,0,0,1,1
25.218884240,0,0,0,1
25.220928980,0,0,1,1
25.222973620,0,0,0,1
25.225016420,0,0,1,1
25.227061980,0,0,0,1
25.229105400,0,0,1,1
25.233194700,0,0,0,1
25.237282120,0,0,1,1
25.239327220,0,0,0,1
25.241370760,0,0,1,1
25.243415720,0,0,0,1
25.245458280,0,0,1,1
25.247504160,0,0,0,1
25.249547420,0,0,1,1
25.251591880,0,0,0,1
25.253635700,0,0,1,1
25.255680660,0,0,0,1
25.257724040,0,0,1,1
25.259769180,0,0,0,1
25.261812360,0,0,1,1
25.263857220,0,0,0,1
25.265900580,0,0,1,1
25.267945440,0,0,0,1
25.269989000,0,0,1,1
25.272033220,0,0,0,1
25.274077760,0,0,1,1
25.276122520,0,0,0,1
25.278166200,0,0,1,1
25.280211020,0,0,0,1
25.282254520,0,0,1,1
25.286343700,0,0,0,1
25.290431120,0,0,1,1
25.292476280,0,0,0,1
25.294519540,0,0,1,1
25.296564620,0,0,0,1
25.298608180,0,0,1,1
25.300653340,0,0,0,1
25.302696480,0,0,1,1
25.304742620,0,0,0,1
25.306785580,0,0,1,1
25.308829840,0,0,0,1
25.310873420,0,0,1,1
25.312918540,0,0,0,1
25.314962080,0,0,1,1
25.317007100,0,0,0,1
25.319050360,0,0,1,1
25.321095100,0,0,0,1
25.323138560,0,0,1,1
